Date,Close
11/2/17,47.99
11/3/17,48.45
11/4/17,48.29
11/5/17,48.74
11/6/17,50.19
11/7/17,49.02
11/8/17,46.1
11/9/17,46.59
11/10/17,48.1
11/11/17,49.33
11/12/17,48.06
11/13/17,47.08
11/14/17,48.13
11/15/17,45.26
11/16/17,45.51
11/17/17,46.66
11/18/17,47.92
11/19/17,48.8
11/20/17,49.04
11/21/17,49.08
11/22/17,47.33
11/23/17,48.69
11/24/17,51.09
11/25/17,50.21
11/26/17,50.96
11/27/17,50.6
11/28/17,51.06
11/29/17,53.5
11/30/17,54.58
12/1/17,54.58
12/2/17,55.19
12/3/17,56.03
12/4/17,54.91
12/5/17,55.45
12/6/17,55.95
12/7/17,55.78
12/8/17,55.35
12/9/17,55.12
12/10/17,55.01
12/11/17,54.76
12/12/17,54.18
12/13/17,53.96
12/14/17,54.94
12/15/17,54.22
12/16/17,52.33
12/17/17,52.92
12/18/17,52.9
12/19/17,52.25
12/20/17,54.07
12/21/17,55.44
12/22/17,55.41
12/23/17,54.13
12/24/17,53.43
12/25/17,53.69
12/26/17,54.82
12/27/17,55.01
12/28/17,55.56
12/29/17,55.59
12/30/17,55.59
12/31/17,54.54
1/1/18,55.51
1/2/18,54.52
1/3/18,54.8
1/4/18,55.44
1/5/18,55.26
1/6/18,54.56
1/7/18,54
1/8/18,55.87
1/9/18,56.03
1/10/18,55.82
1/11/18,55.71
1/12/18,55.54
1/13/18,56.36
1/14/18,54.55
1/15/18,54.3
1/16/18,52.52
1/17/18,51.95
1/18/18,52.33
1/19/18,52.7
1/20/18,53.44
1/21/18,52.73
1/22/18,53.28
1/23/18,54.09
1/24/18,53.69
1/25/18,53.04
1/26/18,53.73
1/27/18,54.17
1/28/18,54.48
1/29/18,54.83
1/30/18,54.23
1/31/18,54.59
2/1/18,53.88
2/2/18,54.99
2/3/18,55.21
2/4/18,54.39
2/5/18,55.94
2/6/18,56.48
2/7/18,58.56
2/8/18,58.65
2/9/18,58.61
2/10/18,58.26
2/11/18,59.02
2/12/18,59.13
2/13/18,59.22
2/14/18,58.89
2/15/18,58.81
2/16/18,58.89
2/17/18,59.19
2/18/18,58.88
